flare_id,active_region,start_time,peak_time,end_time,flare_class,peak_flux_wm2,integrated_flux_jm2,satellite,data_provenance
GOES_AR11967_201402021313,AR-11967,2014-02-02T13:13:00.000,2014-02-02T13:31:00.000,2014-02-02T13:58:00.000,M3.5,3.529411764705884e-05,0.06352941176470592,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11968_201402031227,AR-11968,2014-02-03T12:27:00.000,2014-02-03T12:45:00.000,2014-02-03T13:12:00.000,M1.2,1.1764705882352942e-05,0.021176470588235297,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11967_201402031521,AR-11967,2014-02-03T15:21:00.000,2014-02-03T15:39:00.000,2014-02-03T16:06:00.000,M5.2,5.1764705882352943e-05,0.0931764705882353,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11971_201402070623,AR-11971,2014-02-07T06:23:17.000,2014-02-07T06:41:17.000,2014-02-07T07:08:17.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11968_201402071450,AR-11968,2014-02-07T14:50:01.000,2014-02-07T15:08:01.000,2014-02-07T15:35:01.000,C2.9,2.9411764705882355e-06,0.005294117647058824,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11974_201402181408,AR-11974,2014-02-18T14:08:00.000,2014-02-18T14:26:00.000,2014-02-18T14:53:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR11991_201403011026,AR-11991,2014-03-01T10:26:01.000,2014-03-01T10:44:01.000,2014-03-01T11:11:01.000,C2.2,2.2352941176470592e-06,0.004023529411764706,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12017_201403292338,AR-12017,2014-03-29T23:38:01.000,2014-03-29T23:56:01.000,2014-03-30T00:23:01.000,X1.2,0.0001176470588235,0.2117647058823,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12033_201404111750,AR-12033,2014-04-11T17:50:00.000,2014-04-11T18:08:00.000,2014-04-11T18:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12038_201404171750,AR-12038,2014-04-17T17:50:00.000,2014-04-17T18:08:00.000,2014-04-17T18:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12038_201404230152,AR-12038,2014-04-23T01:52:00.000,2014-04-23T02:10:00.000,2014-04-23T02:37:00.000,C6.0,6e-06,0.0108,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12093_201406221709,AR-12093,2014-06-22T17:09:00.000,2014-06-22T17:27:00.000,2014-06-22T17:54:00.000,C2.5,2.4705882352941173e-06,0.004447058823529411,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12149_201408251646,AR-12149,2014-08-25T16:46:56.000,2014-08-25T17:04:56.000,2014-08-25T17:31:56.000,C1.3,1.2941176470588237e-06,0.002329411764705883,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12222_201412011231,AR-12222,2014-12-01T12:31:01.000,2014-12-01T12:49:01.000,2014-12-01T13:16:01.000,M2.1,2.117647058823529e-05,0.03811764705882352,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12222_201412032153,AR-12222,2014-12-03T21:53:40.000,2014-12-03T22:11:40.000,2014-12-03T22:38:40.000,C4.5,4.4705882352941184e-06,0.008047058823529412,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12230_201412082346,AR-12230,2014-12-08T23:46:01.000,2014-12-09T00:04:01.000,2014-12-09T00:31:01.000,C1.5,1.5294117647058826e-06,0.0027529411764705886,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12230_201412101420,AR-12230,2014-12-10T14:20:00.000,2014-12-10T14:38:00.000,2014-12-10T15:05:00.000,C9.5,9.529411764705882e-06,0.01715294117647059,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12257_201501141848,AR-12257,2015-01-14T18:48:01.000,2015-01-14T19:06:01.000,2015-01-14T19:33:01.000,M2.6,2.5882352941176472e-05,0.04658823529411765,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12261_201501142111,AR-12261,2015-01-14T21:11:00.000,2015-01-14T21:29:00.000,2015-01-14T21:56:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12267_201501250015,AR-12267,2015-01-25T00:15:01.000,2015-01-25T00:33:01.000,2015-01-25T01:00:01.000,Quiet,8.235294117647059e-07,0.0014823529411764707,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12473_201601011228,AR-12473,2016-01-01T12:28:01.000,2016-01-01T12:46:01.000,2016-01-01T13:13:01.000,C2.7,2.705882352941177e-06,0.004870588235294119,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12545_201605161032,AR-12545,2016-05-16T10:32:01.000,2016-05-16T10:50:01.000,2016-05-16T11:17:01.000,Quiet,7.058823529411766e-07,0.0012705882352941178,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12545_201605161128,AR-12545,2016-05-16T11:28:01.000,2016-05-16T11:46:01.000,2016-05-16T12:13:01.000,Quiet,5.529411764705882e-07,0.0009952941176470588,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12567_201607200907,AR-12567,2016-07-20T09:07:01.000,2016-07-20T09:25:01.000,2016-07-20T09:52:01.000,C4.9,4.9411764705882345e-06,0.008894117647058821,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12576_201608171551,AR-12576,2016-08-17T15:51:01.000,2016-08-17T16:09:01.000,2016-08-17T16:36:01.000,Quiet,4.11764705882353e-07,0.0007411764705882354,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12610_201611172248,AR-12610,2016-11-17T22:48:00.000,2016-11-17T23:06:00.000,2016-11-17T23:33:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12641_201703041608,AR-12641,2017-03-04T16:08:01.000,2017-03-04T16:26:01.000,2017-03-04T16:53:01.000,Quiet,2e-07,0.00035999999999999997,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12654_201704301750,AR-12654,2017-04-30T17:50:00.000,2017-04-30T18:08:00.000,2017-04-30T18:35:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
GOES_AR12654_201705020126,AR-12654,2017-05-02T01:26:00.000,2017-05-02T01:44:00.000,2017-05-02T02:11:00.000,Quiet,1e-09,1.8000000000000001e-06,SDO / GOES-15/16,"SDOBenchmark (Bolzern & Aerni, FHNW) / NOAA SWPC"
